timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1602527086510,3168,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3168,0,0
1602527086825,3161,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3161,0,0
1602527086827,3160,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3160,0,0
1602527086827,3161,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3161,0,0
1602527086827,3161,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3161,0,0
1602527086830,3158,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3158,0,0
1602527086829,3162,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3162,0,0
1602527086832,3164,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3164,0,0
1602527087456,3162,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3162,0,0
1602527089674,3152,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3152,0,0
1602527089679,3150,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3150,0,0
1602527089988,3211,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3211,0,0
1602527089986,3214,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3214,0,0
1602527089988,3214,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3213,0,0
1602527089988,3214,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3214,0,0
1602527089988,3214,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3214,0,0
1602527089991,3212,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3212,0,0
1602527089996,3212,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3212,0,0
1602527090618,3319,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3319,0,0
1602527092827,3623,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3623,0,0
1602527092830,3622,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3622,0,0
1602527093199,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093202,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093202,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093202,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093203,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093200,3593,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3593,0,0
1602527093208,3588,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3588,0,0
1602527093937,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527096450,3209,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3209,0,0
1602527096452,3211,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3211,0,0
1602527096787,3189,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3189,0,0
1602527096790,3189,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3189,0,0
1602527096790,3189,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3189,0,0
1602527096793,3189,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3189,0,0
1602527096790,3192,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3192,0,0
1602527096791,3191,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3191,0,0
1602527096796,3189,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3189,0,0
1602527097433,3236,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3236,0,0
1602527099660,3290,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3290,0,0
1602527099663,3290,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3290,0,0
1602527099979,3310,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3310,0,0
1602527099982,3308,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3308,0,0
1602527099977,3313,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3313,0,0
1602527099982,3309,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3309,0,0
1602527099979,3313,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3313,0,0
1602527099985,3313,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3313,0,0
1602527099982,3318,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3318,0,0
1602527100670,3289,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3289,0,0
1602527102951,3603,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3603,0,0
1602527102953,3603,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3603,0,0
1602527103290,3635,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3635,0,0
1602527103289,3638,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3638,0,0
1602527103290,3638,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3638,0,0
1602527103292,3637,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3637,0,0
1602527103291,3638,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3638,0,0
1602527103300,3632,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3632,0,0
1602527103298,3636,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3636,0,0
1602527103959,3786,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3786,0,0
1602527106554,3491,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3491,0,0
1602527106556,3490,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3490,0,0
1602527106925,3433,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3433,0,0
1602527106929,3431,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3431,0,0
1602527106928,3434,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3434,0,0
1602527106928,3434,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3434,0,0
1602527106929,3434,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3434,0,0
1602527106932,3431,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3431,0,0
1602527106934,3433,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3433,0,0
1602527107745,3248,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3248,0,0
1602527110046,3401,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3401,0,0
1602527110045,3404,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3404,0,0
1602527110360,3493,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3493,0,0
1602527110359,3496,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3496,0,0
1602527110364,3492,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3492,0,0
1602527110364,3492,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3492,0,0
1602527110362,3494,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3494,0,0
1602527110362,3497,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3497,0,0
1602527110367,3494,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3494,0,0
1602527110994,3513,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3513,0,0
1602527113449,3741,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3741,0,0
1602527113447,3763,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3763,0,0
1602527113853,3685,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3685,0,0
1602527113855,3684,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3684,0,0
1602527113856,3684,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3684,0,0
1602527113856,3684,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3684,0,0
1602527113856,3684,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3684,0,0
1602527113859,3682,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3682,0,0
1602527113861,3685,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3685,0,0
1602527114507,3667,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3667,0,0
1602527117191,3317,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3317,0,0
1602527117211,3299,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3299,0,0
1602527117540,3287,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3287,0,0
1602527117539,3288,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3288,0,0
1602527117541,3289,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3289,0,0
1602527117541,3289,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3289,0,0
1602527117542,3288,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3288,0,0
1602527117541,3293,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3293,0,0
1602527117547,3288,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3288,0,0
1602527118175,3375,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3375,0,0
1602527120509,3450,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3450,0,0
1602527120827,3445,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3445,0,0
1602527120508,3765,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3765,0,0
1602527120827,3446,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3446,0,0
1602527120829,3446,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3446,0,0
1602527120830,3446,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3446,0,0
1602527120829,3447,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3447,0,0
1602527120833,3444,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3444,0,0
1602527120835,3452,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3452,0,0
1602527121549,2741,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,2741,0,171
1602527124273,3494,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3494,0,160
1602527124273,3496,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3496,0,163
1602527124276,3494,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3494,0,164
1602527123959,3811,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3811,0,163
1602527124273,3497,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3497,0,166
1602527124290,3484,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3484,0,0
1602527124275,3501,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3501,0,171
1602527124277,3501,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3501,0,172
1602527124276,3502,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3502,0,170
1602527124287,3492,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3492,0,169
1602527127767,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527127769,3496,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3496,0,0
1602527127770,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527127770,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527127770,3498,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3498,0,0
1602527127775,3497,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3497,0,0
1602527127777,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527127778,3495,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3495,0,0
1602527127779,3494,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3494,0,0
1602527127778,3500,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3500,0,0
1602527131263,4133,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4133,0,0
1602527131265,4134,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4134,0,0
1602527131265,4134,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4134,0,0
1602527131266,4134,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4134,0,0
1602527131268,4134,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4134,0,0
1602527131272,4134,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4134,0,0
1602527131273,4135,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4135,0,0
1602527131278,4130,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4130,0,0
1602527131273,4136,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4136,0,0
1602527131272,4137,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4137,0,0
1602527135396,3767,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3767,0,0
1602527135399,3765,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3765,0,0
1602527135399,3766,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3766,0,0
1602527135400,3766,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3766,0,0
1602527135402,3767,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3767,0,0
1602527135406,3767,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3767,0,0
1602527135409,3764,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3764,0,0
1602527135409,3765,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3765,0,0
1602527135409,3768,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3768,0,0
1602527135408,3773,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3773,0,0
1602527139163,3672,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3672,0,0
1602527139165,3671,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3671,0,0
1602527139166,3670,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3670,0,0
1602527139167,3671,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3671,0,0
1602527139169,3670,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3670,0,0
1602527139174,3669,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3669,0,0
1602527139177,3666,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3666,0,0
1602527139174,3670,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3670,0,0
1602527139181,3663,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3663,0,0
1602527139174,3677,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3677,0,0
1602527142835,4084,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4084,0,0
1602527142836,4085,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4085,0,0
1602527142836,4085,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4085,0,0
1602527142838,4086,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4086,0,0
1602527142839,4087,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4087,0,0
1602527142843,4086,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4086,0,0
1602527142844,4085,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4085,0,0
1602527142843,4086,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4086,0,0
1602527142851,4080,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4080,0,0
1602527142844,4087,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4087,0,0
1602527146921,4008,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4008,0,0
1602527146921,4009,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4009,0,0
1602527146919,4012,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4012,0,0
1602527146924,4008,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4008,0,0
1602527146926,4010,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4010,0,0
1602527146929,4008,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4008,0,0
1602527146931,4008,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4008,0,0
1602527146929,4012,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4012,0,0
1602527146929,4013,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4013,0,0
1602527146931,4014,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,4014,0,0
1602527150931,3535,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3535,0,0
1602527150929,3537,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3537,0,0
1602527150930,3539,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3539,0,0
1602527150932,3537,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3537,0,0
1602527150936,3535,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3535,0,0
1602527150937,3537,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3537,0,0
1602527150941,3534,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3534,0,0
1602527150939,3536,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3536,0,0
1602527150942,3534,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3534,0,0
